latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,type
46.8568,34.69568,295.64,0.4,0.6,2023-09-11,2248,N,VIIRS,n,2,280.62,0.53,N,0
46.75854,36.09857,314.16,0.34,0.56,2023-09-11,2248,N,VIIRS,n,2,280.02,1.11,N,0
46.70472,34.13028,301.02,0.42,0.61,2023-09-11,2248,N,VIIRS,n,2,280.1,0.44,N,0
46.61502,32.64091,302.05,0.5,0.66,2023-09-11,2248,N,VIIRS,n,2,282.44,0.77,N,0
46.44237,32.42667,296.51,0.51,0.66,2023-09-11,2248,N,VIIRS,n,2,270.35,2.03,N,0
46.44227,32.43352,295.35,0.51,0.66,2023-09-11,2248,N,VIIRS,n,2,271.97,1.52,N,0
49.29573,29.50193,303.94,0.7,0.75,2023-09-11,2248,N,VIIRS,n,2,276.71,3.09,N,0
49.04702,38.42804,298.01,0.56,0.51,2023-09-11,2248,N,VIIRS,n,2,283.68,1.6,N,0
48.64182,39.39722,301.22,0.5,0.49,2023-09-11,2248,N,VIIRS,n,2,278.15,0.85,N,0
46.2514,34.78229,301.15,0.39,0.59,2023-09-11,2249,N,VIIRS,n,2,280.1,0.71,N,0
48.09837,37.92458,297.05,0.36,0.57,2023-09-12,0028,N,VIIRS,n,2,281.3,0.65,N,2
48.46435,38.75506,302.63,0.38,0.59,2023-09-12,0028,N,VIIRS,n,2,284,1.52,N,2
48.45996,38.76953,314.06,0.38,0.59,2023-09-12,0028,N,VIIRS,n,2,280.69,1.63,N,2
48.46266,38.75287,299.73,0.38,0.59,2023-09-12,0028,N,VIIRS,n,2,282.77,1.1,N,2
48.45832,38.76742,297.46,0.38,0.59,2023-09-12,0028,N,VIIRS,n,2,278.56,1.19,N,2
48.45686,38.77234,299.83,0.38,0.59,2023-09-12,0028,N,VIIRS,n,2,277.96,0.83,N,2
49.90053,32.9615,295.02,0.4,0.44,2023-09-12,0028,N,VIIRS,n,2,280.58,0.61,N,0
47.97826,39.31829,295.45,0.41,0.61,2023-09-12,0028,N,VIIRS,n,2,276.8,0.5,N,0
48.21287,38.24131,301.49,0.37,0.58,2023-09-12,0028,N,VIIRS,n,2,278.39,2.1,N,2
48.21151,38.2459,312.72,0.37,0.58,2023-09-12,0028,N,VIIRS,n,2,277.9,1.43,N,2
48.12841,37.74157,310.32,0.35,0.57,2023-09-12,0028,N,VIIRS,n,2,281.56,0.9,N,0
48.06034,37.95443,301.67,0.36,0.57,2023-09-12,0028,N,VIIRS,n,2,283.19,0.69,N,2
47.83172,38.47962,312.59,0.39,0.59,2023-09-12,0028,N,VIIRS,n,2,282.59,1.35,N,0
49.18219,33.45924,295.33,0.44,0.46,2023-09-12,0028,N,VIIRS,n,2,282.94,0.55,N,0
47.83125,38.4779,311.83,0.39,0.59,2023-09-12,0028,N,VIIRS,n,2,281.33,1.62,N,0
50.54568,26.25925,305.79,0.39,0.36,2023-09-12,0028,N,VIIRS,n,2,287.32,0.78,N,2
48.47288,34.96672,312.07,0.52,0.5,2023-09-12,0028,N,VIIRS,n,2,284.07,1.87,N,2
48.46967,34.96566,309.38,0.53,0.5,2023-09-12,0028,N,VIIRS,n,2,282.04,0.94,N,2
48.5252,34.65363,308.07,0.51,0.49,2023-09-12,0028,N,VIIRS,n,2,283.78,2.45,N,3
48.47235,34.62858,303.22,0.51,0.49,2023-09-12,0028,N,VIIRS,n,2,284.38,1.8,N,2
47.33836,37.73559,303.18,0.37,0.58,2023-09-12,0028,N,VIIRS,n,2,280.15,1.78,N,0
47.33698,37.74027,300.24,0.37,0.58,2023-09-12,0028,N,VIIRS,n,2,279.68,0.93,N,0
47.32988,37.72409,298.76,0.37,0.58,2023-09-12,0028,N,VIIRS,n,2,280.43,0.74,N,0
46.617,32.64275,303.64,0.47,0.48,2023-09-12,0029,N,VIIRS,n,2,284.22,0.95,N,0
47.87756,35.18655,304.8,0.56,0.51,2023-09-12,0029,N,VIIRS,n,2,283.04,1.3,N,2
47.86986,35.15742,314.69,0.56,0.51,2023-09-12,0029,N,VIIRS,n,2,285.33,2.09,N,3
47.86796,35.16449,295.64,0.56,0.51,2023-09-12,0029,N,VIIRS,n,2,284.86,2.09,N,2
47.85836,35.14256,297.84,0.56,0.51,2023-09-12,0029,N,VIIRS,n,2,284.58,1.54,N,3
47.86853,35.15792,320.24,0.56,0.51,2023-09-12,0029,N,VIIRS,n,2,286.11,1.93,N,3
47.86594,35.14818,297.27,0.56,0.51,2023-09-12,0029,N,VIIRS,n,2,287.03,1.93,N,3
47.8735,33.42057,335.19,0.47,0.48,2023-09-12,0029,N,VIIRS,n,2,283.82,2.93,N,3
47.8795,33.39655,303.71,0.47,0.48,2023-09-12,0029,N,VIIRS,n,2,284.63,1.15,N,2
47.8765,33.40854,310.54,0.47,0.48,2023-09-12,0029,N,VIIRS,n,2,283.93,2.39,N,3
47.875,33.41455,300.1,0.47,0.48,2023-09-12,0029,N,VIIRS,n,2,284.73,2.93,N,3
47.86632,33.4303,297.5,0.47,0.48,2023-09-12,0029,N,VIIRS,n,2,282.62,1.24,N,2
46.95969,36.06667,298.02,0.32,0.55,2023-09-12,0029,N,VIIRS,n,2,281.15,0.63,N,0
46.75961,36.09889,297.9,0.33,0.55,2023-09-12,0029,N,VIIRS,n,2,279.11,0.54,N,0
48.74984,26.60286,300.74,0.4,0.37,2023-09-12,0029,N,VIIRS,n,2,286.3,0.95,N,2
46.95197,34.3116,325.28,0.54,0.51,2023-09-12,0029,N,VIIRS,n,2,281.18,3.59,N,0
46.95375,34.3048,297.29,0.54,0.51,2023-09-12,0029,N,VIIRS,n,2,279.45,3.59,N,0
46.94753,34.30913,334.14,0.54,0.51,2023-09-12,0029,N,VIIRS,n,2,281.57,3.59,N,0
46.94574,34.31593,301.67,0.54,0.51,2023-09-12,0029,N,VIIRS,n,2,280.21,1.7,N,0
48.97414,24.71198,314.59,0.38,0.36,2023-09-12,0029,N,VIIRS,n,2,287.27,0.94,N,2
46.95016,34.3096,335.48,0.54,0.51,2023-09-12,0029,N,VIIRS,n,2,281.66,2.55,N,0
46.94841,34.31642,301.42,0.54,0.51,2023-09-12,0029,N,VIIRS,n,2,280.07,2.55,N,0
46.94574,34.30712,299.12,0.54,0.51,2023-09-12,0029,N,VIIRS,n,2,279.52,2.55,N,0
46.94398,34.31393,309.53,0.54,0.51,2023-09-12,0029,N,VIIRS,n,2,280.19,2.55,N,0
46.70248,34.13524,311.57,0.54,0.51,2023-09-12,0029,N,VIIRS,n,2,280.87,2.06,N,0
46.69804,34.1328,341.71,0.54,0.51,2023-09-12,0029,N,VIIRS,n,2,282.88,7.5,N,0
46.97861,32.58981,303.85,0.46,0.47,2023-09-12,0029,N,VIIRS,n,2,279.82,0.75,N,0
47.17292,31.75805,296.91,0.42,0.45,2023-09-12,0029,N,VIIRS,n,2,284.69,1.11,N,0
47.59671,29.40198,296.43,0.5,0.41,2023-09-12,0029,N,VIIRS,n,2,277.14,0.81,N,0
46.25022,34.78592,297.83,0.59,0.53,2023-09-12,0029,N,VIIRS,n,2,280.29,0.47,N,0
46.44247,32.43319,341.19,0.46,0.47,2023-09-12,0029,N,VIIRS,n,2,281.69,2.71,N,0
46.44389,32.42737,299.08,0.46,0.47,2023-09-12,0029,N,VIIRS,n,2,273.76,2.71,N,0
44.77085,33.86262,299.85,0.59,0.53,2023-09-12,0029,N,VIIRS,n,2,281.58,1.36,N,2
44.77253,33.86458,295.07,0.59,0.53,2023-09-12,0029,N,VIIRS,n,2,281.28,0.44,N,2
46.93784,31.87604,296.28,0.43,0.46,2023-09-12,0029,N,VIIRS,n,2,281.49,0.57,N,0
46.31438,33.45948,307.81,0.52,0.5,2023-09-12,0029,N,VIIRS,n,2,279.97,1.28,N,0
46.48165,32.77318,297.86,0.48,0.48,2023-09-12,0029,N,VIIRS,n,2,281.32,0.82,N,0
46.47891,32.765,298.6,0.48,0.48,2023-09-12,0029,N,VIIRS,n,2,281.97,0.87,N,0
46.44664,32.43533,299.29,0.46,0.47,2023-09-12,0029,N,VIIRS,n,2,278.99,2.71,N,0
46.39078,35.03229,338.31,0.43,0.38,2023-09-12,1014,N,VIIRS,n,2,299.66,3.55,D,0
45.41106,36.59145,342.21,0.41,0.37,2023-09-12,1014,N,VIIRS,n,2,305.22,7.6,D,0
46.25387,34.79082,344.51,0.44,0.38,2023-09-12,1014,N,VIIRS,n,2,306.51,5.39,D,0
45.40772,36.59261,352.49,0.41,0.37,2023-09-12,1014,N,VIIRS,n,2,303.46,7.6,D,0
48.46,38.77385,334.01,0.39,0.36,2023-09-12,1015,N,VIIRS,n,2,295.89,4.6,D,2
46.53681,34.82891,339.03,0.43,0.38,2023-09-12,1015,N,VIIRS,n,2,303.93,7.25,D,0
47.03957,37.44672,331.98,0.39,0.36,2023-09-12,1015,N,VIIRS,n,2,302.72,2.29,D,0
46.19081,32.3128,345.46,0.53,0.42,2023-09-12,1015,N,VIIRS,n,2,300.7,13.09,D,0
46.18939,32.30609,335.2,0.53,0.42,2023-09-12,1015,N,VIIRS,n,2,300.75,13.09,D,0
46.40998,33.35532,339.11,0.48,0.4,2023-09-12,1015,N,VIIRS,n,2,303.88,9.44,D,0
46.41357,33.35381,348.17,0.48,0.4,2023-09-12,1015,N,VIIRS,n,2,303.01,9.44,D,0
47.31219,38.1843,342.55,0.38,0.36,2023-09-12,1015,N,VIIRS,n,2,301.33,7.59,D,0
46.70911,34.14191,340.88,0.45,0.39,2023-09-12,1015,N,VIIRS,n,2,307.18,8.23,D,0
46.71072,34.14045,345.63,0.45,0.39,2023-09-12,1015,N,VIIRS,n,2,303.44,9.98,D,0
46.82361,34.57221,335.21,0.44,0.38,2023-09-12,1015,N,VIIRS,n,2,303.69,3.53,D,0
46.82598,34.56524,345.74,0.44,0.38,2023-09-12,1015,N,VIIRS,n,2,299.73,8.55,D,0
46.48125,32.77129,342.16,0.5,0.41,2023-09-12,1015,N,VIIRS,n,2,301.97,4.85,D,0
46.47992,32.76488,331.92,0.51,0.41,2023-09-12,1015,N,VIIRS,n,2,300.99,4.85,D,0
46.32386,32.00824,350.39,0.54,0.42,2023-09-12,1015,N,VIIRS,n,2,302.07,45.11,D,0
46.32238,32.00138,338.6,0.54,0.42,2023-09-12,1015,N,VIIRS,n,2,300.61,4.39,D,0
46.32615,31.9997,337.16,0.54,0.42,2023-09-12,1015,N,VIIRS,n,2,300.64,7.39,D,0
46.32467,31.99284,353.87,0.54,0.42,2023-09-12,1015,N,VIIRS,n,2,306.77,7.39,D,0
45.65753,29.02512,340.31,0.5,0.49,2023-09-12,1015,N,VIIRS,n,2,300.68,4.24,D,0
46.72646,33.69772,331.16,0.47,0.39,2023-09-12,1015,N,VIIRS,l,2,305.71,0.96,D,0
46.49874,32.5664,330.31,0.51,0.41,2023-09-12,1015,N,VIIRS,l,2,303.63,3.31,D,0
46.49717,32.56579,331.13,0.51,0.41,2023-09-12,1015,N,VIIRS,l,2,304.86,5.33,D,0
47.2286,35.69416,347.03,0.41,0.37,2023-09-12,1015,N,VIIRS,n,2,296.12,5.92,D,0
47.48026,37.06638,335.03,0.39,0.36,2023-09-12,1015,N,VIIRS,n,2,298.2,7.86,D,0
46.51519,31.78411,332.86,0.55,0.43,2023-09-12,1015,N,VIIRS,n,2,298.14,3.61,D,0
46.65265,32.09657,341.74,0.53,0.42,2023-09-12,1015,N,VIIRS,n,2,302.26,5.17,D,0
46.65638,32.09491,352.07,0.53,0.42,2023-09-12,1015,N,VIIRS,n,2,302.44,18.85,D,0
46.95451,33.44095,346.76,0.47,0.4,2023-09-12,1015,N,VIIRS,n,2,304.22,10.96,D,0
46.95805,33.43945,367,0.47,0.4,2023-09-12,1015,N,VIIRS,h,2,308.4,37.38,D,0
46.96399,33.45,333.89,0.47,0.4,2023-09-12,1015,N,VIIRS,n,2,299.82,3.37,D,0
46.96753,33.4485,335.97,0.47,0.4,2023-09-12,1015,N,VIIRS,n,2,298.9,1.96,D,0
46.73526,32.08181,339.66,0.53,0.42,2023-09-12,1015,N,VIIRS,n,2,306.43,8.87,D,0
46.73309,32.08315,338.88,0.53,0.42,2023-09-12,1015,N,VIIRS,n,2,307.28,12.93,D,0
46.76439,32.17191,352.81,0.52,0.42,2023-09-12,1015,N,VIIRS,n,2,301.92,7.88,D,0
46.76042,31.98186,335.87,0.53,0.42,2023-09-12,1015,N,VIIRS,n,2,304.21,5.14,D,0
48.1272,39.74197,327.69,0.4,0.37,2023-09-12,1015,N,VIIRS,n,2,299.6,3.44,D,0
48.12647,39.73668,343.27,0.4,0.37,2023-09-12,1015,N,VIIRS,n,2,301.46,3.44,D,0
48.12575,39.7314,328.92,0.4,0.37,2023-09-12,1015,N,VIIRS,n,2,299.42,1.29,D,0
47.1671,33.37431,333.86,0.47,0.4,2023-09-12,1015,N,VIIRS,n,2,303.56,5.55,D,0
47.17417,33.37128,349.84,0.47,0.4,2023-09-12,1015,N,VIIRS,n,2,306,9.63,D,0
47.17297,33.36525,354.01,0.47,0.4,2023-09-12,1015,N,VIIRS,n,2,306.25,9.89,D,0
47.4458,34.73057,347.8,0.43,0.38,2023-09-12,1015,N,VIIRS,n,2,302.53,5.64,D,0
46.93918,32.16528,348.03,0.52,0.42,2023-09-12,1015,N,VIIRS,n,2,309,13.93,D,0
47.45021,34.73473,339.57,0.42,0.38,2023-09-12,1015,N,VIIRS,n,2,299.08,4.31,D,0
47.4492,34.72921,349.09,0.43,0.38,2023-09-12,1015,N,VIIRS,n,2,303.84,6.83,D,0
47.44818,34.72369,343.01,0.43,0.38,2023-09-12,1015,N,VIIRS,n,2,303.89,6.83,D,0
46.94288,32.16362,348.03,0.52,0.42,2023-09-12,1015,N,VIIRS,n,2,304.26,17.56,D,0
47.07095,32.72368,330.99,0.49,0.41,2023-09-12,1015,N,VIIRS,l,2,305.11,3.65,D,0
47.07327,32.71574,336.43,0.49,0.41,2023-09-12,1015,N,VIIRS,n,2,304.32,8.41,D,0
47.0246,32.4786,346.35,0.51,0.41,2023-09-12,1015,N,VIIRS,n,2,304.35,6.82,D,0
47.02825,32.47698,343.54,0.51,0.41,2023-09-12,1015,N,VIIRS,n,2,305.25,6.82,D,0
46.42842,29.75448,338.99,0.45,0.47,2023-09-12,1015,N,VIIRS,n,2,306.78,4.89,D,0
46.42713,29.74896,345.19,0.45,0.47,2023-09-12,1015,N,VIIRS,n,2,308.79,7.48,D,0
46.42632,29.75332,343.95,0.45,0.47,2023-09-12,1015,N,VIIRS,n,2,308.08,4.18,D,0
46.425,29.74783,334.47,0.45,0.47,2023-09-12,1015,N,VIIRS,l,2,308.69,4.18,D,0
47.64469,35.57653,341.05,0.41,0.37,2023-09-12,1015,N,VIIRS,n,2,290.18,8.83,D,0
46.43044,29.75137,339.35,0.45,0.47,2023-09-12,1015,N,VIIRS,n,2,304.17,4.18,D,0
48.48705,39.74118,329.48,0.4,0.37,2023-09-12,1015,N,VIIRS,n,2,298.21,3.79,D,0
47.07899,31.63845,337.94,0.54,0.42,2023-09-12,1015,N,VIIRS,l,2,308.71,6.19,D,0
47.07914,31.63786,338.11,0.54,0.42,2023-09-12,1015,N,VIIRS,n,2,307.87,4.4,D,0
48.43195,38.96273,334.19,0.39,0.36,2023-09-12,1015,N,VIIRS,n,2,296.7,2.01,D,0
47.78168,34.27996,331.64,0.43,0.38,2023-09-12,1015,N,VIIRS,n,2,297.87,2.88,D,0
48.54594,38.36662,328.61,0.39,0.36,2023-09-12,1015,N,VIIRS,n,2,289.43,2.51,D,0
48.81525,39.99539,332.38,0.4,0.37,2023-09-12,1015,N,VIIRS,n,2,291.92,2.13,D,0
48.81674,38.9635,332.76,0.39,0.36,2023-09-12,1015,N,VIIRS,l,2,304.01,4.23,D,0
48.83585,38.48239,340.25,0.39,0.36,2023-09-12,1015,N,VIIRS,n,2,299.52,3.56,D,0
48.34203,35.38152,352.55,0.4,0.37,2023-09-12,1015,N,VIIRS,n,2,300.63,23.23,D,0
48.43049,35.87314,331.46,0.4,0.37,2023-09-12,1015,N,VIIRS,l,2,302.27,2.23,D,0
48.34535,35.3802,354.17,0.4,0.37,2023-09-12,1015,N,VIIRS,n,2,293.68,15.35,D,0
49.11862,38.56242,333.7,0.39,0.36,2023-09-12,1015,N,VIIRS,n,2,299.15,3.28,D,0
49.25238,36.75913,329.59,0.39,0.36,2023-09-12,1015,N,VIIRS,n,2,296.63,2.46,D,0
49.74924,38.95803,332.21,0.39,0.36,2023-09-12,1015,N,VIIRS,n,2,296.63,2.94,D,0
48.15622,29.05445,353.26,0.43,0.46,2023-09-12,1015,N,VIIRS,n,2,307.01,20.48,D,0
49.28983,34.01813,340.46,0.42,0.38,2023-09-12,1015,N,VIIRS,n,2,298.17,16.68,D,0
48.25999,28.9968,352.6,0.43,0.46,2023-09-12,1015,N,VIIRS,n,2,303.81,14.7,D,0
48.41218,29.57517,341.92,0.41,0.45,2023-09-12,1015,N,VIIRS,n,2,305.36,4.29,D,0
48.41611,29.57313,367,0.41,0.45,2023-09-12,1015,N,VIIRS,h,2,308.6,10.34,D,0
48.4173,29.57834,333.64,0.41,0.45,2023-09-12,1015,N,VIIRS,n,2,302.39,10.34,D,0
48.41569,29.5767,342.8,0.41,0.45,2023-09-12,1015,N,VIIRS,n,2,306.52,6.74,D,0
48.41446,29.57146,349.59,0.41,0.45,2023-09-12,1015,N,VIIRS,n,2,305.61,10.97,D,0
48.41961,29.57464,330.51,0.41,0.45,2023-09-12,1015,N,VIIRS,l,2,300.55,6.74,D,0
49.94954,36.15667,335.49,0.39,0.36,2023-09-12,1015,N,VIIRS,n,2,295.29,0.88,D,0
50.24682,36.90664,335.13,0.38,0.36,2023-09-12,1015,N,VIIRS,n,2,294.25,2.98,D,0
51.38668,26.51363,328.11,0.45,0.47,2023-09-12,1016,N,VIIRS,n,2,297.07,2.53,D,0
49.56022,30.93351,337.61,0.51,0.41,2023-09-12,1016,N,VIIRS,n,2,298.95,8.53,D,0
49.56388,30.93174,337.9,0.51,0.41,2023-09-12,1016,N,VIIRS,n,2,299.11,21.36,D,0
50.64388,33.7292,328.42,0.41,0.37,2023-09-12,1016,N,VIIRS,n,2,296.03,1.88,D,0
48.12773,23.11154,326.58,0.38,0.59,2023-09-12,1016,N,VIIRS,n,2,293.2,1.69,D,0
51.12658,31.50586,337.35,0.46,0.39,2023-09-12,1016,N,VIIRS,n,2,299.94,5.59,D,0
50.5835,27.80982,337.49,0.42,0.45,2023-09-12,1016,N,VIIRS,n,2,297.03,13.84,D,0
50.58215,27.80419,344.56,0.42,0.45,2023-09-12,1016,N,VIIRS,n,2,304.52,13.84,D,0
50.92793,27.90208,329.4,0.41,0.45,2023-09-12,1016,N,VIIRS,n,2,297.32,2.57,D,0
46.3292,31.99525,355.47,0.68,0.74,2023-09-12,1155,N,VIIRS,n,2,295.74,43.56,D,0
45.63056,29.10822,333.9,0.49,0.65,2023-09-12,1155,N,VIIRS,n,2,302.43,3.08,D,0
46.32198,32.02279,355.56,0.68,0.74,2023-09-12,1155,N,VIIRS,n,2,293.7,20.05,D,0
46.32207,32.01352,340.13,0.68,0.74,2023-09-12,1155,N,VIIRS,n,2,292.86,7.31,D,0
46.32216,32.00427,331.18,0.68,0.74,2023-09-12,1155,N,VIIRS,n,2,294.71,7.31,D,0
46.32903,32.01376,367,0.68,0.74,2023-09-12,1155,N,VIIRS,h,2,293.46,67.01,D,0
46.32912,32.0045,347.79,0.68,0.74,2023-09-12,1155,N,VIIRS,n,2,302.33,67.01,D,0
46.41897,33.3575,367,0.79,0.78,2023-09-12,1155,N,VIIRS,h,2,292.82,44.34,D,0
46.47429,32.79079,331.45,0.74,0.76,2023-09-12,1156,N,VIIRS,n,2,292.18,4.53,D,0
46.41805,33.36324,367,0.79,0.78,2023-09-12,1156,N,VIIRS,h,2,291.78,22.7,D,0
46.41832,33.35244,343.47,0.79,0.78,2023-09-12,1156,N,VIIRS,n,2,292.52,22.7,D,0
46.67794,32.78198,344.18,0.74,0.76,2023-09-12,1156,N,VIIRS,n,2,286.42,8.2,D,0
46.68512,32.78187,357.65,0.74,0.76,2023-09-12,1156,N,VIIRS,l,2,289.75,39.43,D,0
46.76646,32.19406,343.33,0.69,0.75,2023-09-12,1156,N,VIIRS,n,2,293.05,10.58,D,0
46.76656,32.18452,338.66,0.69,0.75,2023-09-12,1156,N,VIIRS,n,2,293.54,9.85,D,0
46.77347,32.19436,338.1,0.69,0.75,2023-09-12,1156,N,VIIRS,n,2,292.12,10.58,D,0
46.77357,32.18482,345.67,0.69,0.75,2023-09-12,1156,N,VIIRS,n,2,290.86,9.85,D,0
46.76402,32.19579,335.45,0.7,0.75,2023-09-12,1156,N,VIIRS,n,2,292.76,7.09,D,0
46.77103,32.19605,340.25,0.7,0.75,2023-09-12,1156,N,VIIRS,n,2,292.04,10.24,D,0
46.77118,32.1865,353.05,0.69,0.75,2023-09-12,1156,N,VIIRS,n,2,292.11,10.24,D,0
47.07963,31.64362,334,0.66,0.73,2023-09-12,1156,N,VIIRS,n,2,299.47,8.31,D,0
47.07908,31.64233,337.47,0.66,0.73,2023-09-12,1156,N,VIIRS,n,2,299.06,6.81,D,0
47.18513,30.95629,348.15,0.61,0.71,2023-09-12,1156,N,VIIRS,n,2,299.48,10.35,D,0
47.18514,30.94854,356.98,0.61,0.71,2023-09-12,1156,N,VIIRS,n,2,300.86,14.71,D,0
47.1918,30.95651,367,0.61,0.71,2023-09-12,1156,N,VIIRS,h,2,302.92,10.35,D,0
47.19179,30.96452,334.74,0.61,0.71,2023-09-12,1156,N,VIIRS,n,2,297.42,10.35,D,0
47.19847,30.95653,342.6,0.61,0.71,2023-09-12,1156,N,VIIRS,n,2,299.48,9.44,D,0
47.18178,30.94868,367,0.61,0.71,2023-09-12,1156,N,VIIRS,h,2,300.77,8.67,D,0
47.18174,30.95643,341.66,0.61,0.71,2023-09-12,1156,N,VIIRS,n,2,299.86,8.67,D,0
47.18841,30.95652,346.99,0.61,0.71,2023-09-12,1156,N,VIIRS,n,2,299.59,8.67,D,0
47.19508,30.95675,367,0.61,0.71,2023-09-12,1156,N,VIIRS,h,2,300.79,16.45,D,0
47.86164,33.21258,337.23,0.78,0.78,2023-09-12,1156,N,VIIRS,n,2,287.1,7.94,D,0
47.86087,33.20709,337.71,0.78,0.78,2023-09-12,1156,N,VIIRS,n,2,288.44,6.54,D,0
48.15824,29.04825,348.04,0.5,0.66,2023-09-12,1156,N,VIIRS,n,2,300.07,6.81,D,0
48.12557,23.11119,331.64,0.53,0.5,2023-09-12,1156,N,VIIRS,n,2,294.64,3.62,D,0
51.73775,31.35302,367,0.65,0.73,2023-09-12,1157,N,VIIRS,h,2,298.19,14.61,D,0
50.62806,28.96954,332.76,0.51,0.66,2023-09-12,1157,N,VIIRS,n,2,295.31,5.32,D,0
50.68096,31.15495,335.62,0.63,0.72,2023-09-12,1157,N,VIIRS,n,2,294.93,4.89,D,0
50.6821,31.15578,333.58,0.63,0.72,2023-09-12,1157,N,VIIRS,n,2,294.73,4.16,D,0
50.58097,27.80829,334.22,0.45,0.63,2023-09-12,1157,N,VIIRS,n,2,297.14,4.2,D,0
50.74525,31.00936,333.45,0.62,0.72,2023-09-12,1157,N,VIIRS,n,2,294.36,4.76,D,0
50.92078,28.22,342.31,0.47,0.64,2023-09-12,1157,N,VIIRS,n,2,294.81,5.53,D,0
50.92194,28.21857,340.34,0.47,0.64,2023-09-12,1157,N,VIIRS,n,2,294.93,3.79,D,0
50.93101,27.90219,326.18,0.46,0.63,2023-09-12,1157,N,VIIRS,n,2,294.15,2.18,D,0
51.61182,26.56551,329.7,0.4,0.6,2023-09-12,1157,N,VIIRS,n,2,295.06,4.16,D,0
51.60829,26.56835,326.99,0.4,0.6,2023-09-12,1157,N,VIIRS,n,2,290.69,2.14,D,0
51.73766,31.35169,367,0.65,0.73,2023-09-12,1157,N,VIIRS,h,2,297.77,14,D,0
47.45251,34.73404,298.2,0.67,0.73,2023-09-12,2229,N,VIIRS,n,2,280.3,1.05,N,0
46.6877,35.24302,298.77,0.63,0.72,2023-09-12,2229,N,VIIRS,n,2,281.66,1.25,N,0
48.49431,38.80736,307.27,0.44,0.62,2023-09-12,2229,N,VIIRS,n,2,279.95,1.3,N,2
48.48317,38.78277,304.34,0.44,0.62,2023-09-12,2229,N,VIIRS,n,2,280.54,1.29,N,2
48.46616,38.75779,302.5,0.44,0.62,2023-09-12,2229,N,VIIRS,n,2,283.7,1.71,N,2
48.46006,38.76972,296.44,0.44,0.62,2023-09-12,2229,N,VIIRS,n,2,280.64,0.89,N,2
48.22569,38.23337,295.94,0.46,0.64,2023-09-12,2229,N,VIIRS,n,2,280.77,0.49,N,2
46.68966,35.24893,295.96,0.63,0.72,2023-09-12,2229,N,VIIRS,n,2,281.54,1.12,N,0
48.09723,37.92167,295.46,0.48,0.65,2023-09-12,2229,N,VIIRS,n,2,281.67,0.66,N,2
48.06044,37.95242,308.33,0.48,0.64,2023-09-12,2229,N,VIIRS,n,2,283.5,1.23,N,2
47.86975,33.42363,300.36,0.76,0.77,2023-09-12,2229,N,VIIRS,n,2,282.99,2.24,N,0
47.86911,33.42914,308.61,0.76,0.77,2023-09-12,2229,N,VIIRS,n,2,283.05,1.96,N,2
47.63352,36.1074,299.33,0.58,0.69,2023-09-12,2229,N,VIIRS,n,2,280.26,1.44,N,0
47.6351,36.11106,303.38,0.58,0.69,2023-09-12,2229,N,VIIRS,n,2,280.17,1.48,N,0
46.19368,33.31666,299.99,0.77,0.77,2023-09-12,2230,N,VIIRS,n,2,281.22,1.15,N,0
50.54306,26.26247,301.18,0.42,0.38,2023-09-13,0009,N,VIIRS,n,2,287.58,0.72,N,2
49.75773,30.75996,299.33,0.39,0.36,2023-09-13,0009,N,VIIRS,n,2,281.47,0.55,N,0
47.95115,39.08881,302.51,0.51,0.49,2023-09-13,0009,N,VIIRS,n,2,278.33,0.96,N,0
48.49651,38.80133,298.19,0.48,0.48,2023-09-13,0009,N,VIIRS,n,2,280.69,0.84,N,0
48.49496,38.80743,297,0.48,0.48,2023-09-13,0009,N,VIIRS,n,2,282.22,1.3,N,2
48.49733,38.80206,295.26,0.48,0.48,2023-09-13,0009,N,VIIRS,n,2,280.58,0.8,N,0
48.49581,38.80816,295.1,0.48,0.48,2023-09-13,0009,N,VIIRS,n,2,282.8,0.8,N,2
48.46861,38.76345,297.25,0.48,0.48,2023-09-13,0009,N,VIIRS,n,2,282.79,1.27,N,3
48.46442,38.76102,301.89,0.48,0.48,2023-09-13,0009,N,VIIRS,n,2,282.37,1.27,N,2
48.4618,38.75234,295.15,0.48,0.48,2023-09-13,0009,N,VIIRS,n,2,281.64,0.91,N,2
48.41385,38.61987,308.81,0.47,0.48,2023-09-13,0009,N,VIIRS,n,2,279.39,1.53,N,0
48.41044,38.61826,313.9,0.47,0.48,2023-09-13,0009,N,VIIRS,n,2,279.06,1.29,N,0
48.22097,38.23631,299.33,0.46,0.47,2023-09-13,0009,N,VIIRS,n,2,281.56,1.39,N,3
46.57734,32.57327,300.04,0.46,0.39,2023-09-13,0010,N,VIIRS,n,2,287.16,0.87,N,3
46.31762,28.97874,304.57,0.39,0.36,2023-09-13,0010,N,VIIRS,n,2,284.55,0.41,N,0
46.31429,32.00931,295.43,0.45,0.39,2023-09-13,0010,N,VIIRS,n,2,283.63,0.33,N,0
46.31442,32.02766,301.21,0.45,0.39,2023-09-13,0010,N,VIIRS,n,2,285.36,1.11,N,0
46.19528,33.31976,303.07,0.49,0.4,2023-09-13,0010,N,VIIRS,n,2,282.14,1.76,N,0
46.44121,32.42704,336.28,0.46,0.39,2023-09-13,0010,N,VIIRS,n,2,286.96,2.8,N,0
